"","Date","ACME","apcp","dlwrf","dswrf","pres_msl","pwat","spfh","tcdc","tcolc","tmax","tmin","tmp2m","tmpsfc","ulwrfsfc","ulwrfatm","uswrf"
"1935","19990419",27271200,0.00599999986588955,318.534283447266,476.6,101646.50625,15.939999961853,0.00739200012758374,0.0239999994635582,0.0247599996146164,295.004089355469,289.219610595703,293.793646240234,295.208020019531,421.226104736328,256.231958007813,86.6
"1936","19990420",27208200,0,324.270483398437,493.6,100791.2140625,15.9000003814697,0.0105859998613596,0,0.000320000013743993,296.792205810547,291.546893310547,295.640966796875,295.995953369141,427.310949707031,278.845269775391,92.6
"1937","19990421",21003000,0.0859999984502792,365.105133056641,367.2,99957.975,20.4200000762939,0.0125680001452565,0.0679999999701977,0.0651199985295534,296.576953125,292.288513183594,295.083032226563,295.327142333984,428.414172363281,236.211407470703,63.6
"1938","19990422",20546400,0,345.6,491.6,99816.478125,17.939999961853,0.0115860002115369,0.00599999986588955,0.0066400000534486,297.975518798828,294.071447753906,297.628881835937,298.457135009766,440.611865234375,283.513751220703,91.4
"1939","19990423",4008000,0.946000003814697,371.013732910156,92.6,101586.1546875,27.3399997711182,0.00850599994882941,0.362000009417534,0.362579995393753,287.131359863281,285.352136230469,285.670880126953,286.039984130859,383.259033203125,271.986871337891,16.4
"1940","19990424",2665800,1.77799998521805,360.444201660156,217.2,102113.475,35.4400001525879,0.00878000007942319,0.484000006318092,0.486199995875359,286.792657470703,284.281683349609,286.271636962891,286.955078125,381.4234375,190.756491088867,35.6
"1941","19990425",9230400,3.82600001692772,377.952001953125,324.6,100905.6125,33.6399997711182,0.0123999999836087,0.143999999016523,0.145539999555331,292.488854980469,289.054846191406,292.301208496094,293.113275146484,411.167218017578,192.835083007812,55.8
"1942","19990426",21778500,1.28999998569489,343.820593261719,399,100536.459375,22.3,0.0107079999521375,0.226000002399087,0.224359992705286,293.166540527344,289.275396728516,292.401812744141,293.164819335938,413.257904052734,236.119952392578,69
"1943","19990427",28001400,0,316.798199462891,501.4,100996.9875,19.4599998474121,0.00942800007760525,0,0.000360000004002359,293.729064941406,288.686828613281,292.925341796875,294.283935546875,417.273901367187,273.250390625,93.4
"1944","19990428",26869800,0,329.2,496.4,101272.284375,24.6599994659424,0.01083599999547,0.0100000001490116,0.0113599997246638,293.755285644531,289.444696044922,292.777032470703,293.746179199219,415.532891845703,271.759594726563,91.6
"1945","19990429",17664900,0.869999980926514,340.528802490234,443.8,101750.2125,27.1000003814697,0.00931400004774332,0.161999997496605,0.163759999442846,290.140264892578,287.137982177734,289.359417724609,290.618634033203,400.274676513672,203.515405273437,76.8
"1946","19990430",25321200,0.0340000007301569,336.328570556641,383.4,102011.9296875,22.6026775360107,0.00944599993526936,0.0379999995231628,0.0403599995654076,290.677453613281,287.074432373047,290.112878417969,291.128070068359,400.453527832031,252.682666015625,71.4
"1947","19990501",21809400,0.0620000023394823,327.477899169922,371,101756.81875,22.7821849822998,0.00821599988266826,0.11799999922514,0.116020000725985,290.591448974609,286.850891113281,289.393811035156,290.035260009766,397.570922851562,225.005215454102,66.8
"1948","19990502",22902300,0.625999999046326,369.348394775391,227.2,100979.4703125,22.0799999237061,0.0107659999281168,0.126000000536442,0.125619996339083,290.908526611328,287.660241699219,290.350183105469,290.546240234375,398.698803710938,257.837054443359,40.4
"1949","19990503",19246800,1.05599998831749,386.645977783203,348.2,100388.875,24.0999996185303,0.0138740001246333,0.0839999999850988,0.085759998857975,295.171020507812,292.428930664062,294.656018066406,294.984228515625,425.154522705078,275.337225341797,61.2
"1950","19990504",20601600,0.216000001132488,340.722253417969,521,99224.440625,16.2640459060669,0.00969199994578957,0,0.00169999998761341,295.715148925781,293.270495605469,294.787896728516,294.614080810547,427.759991455078,276.102838134766,96.6
"1951","19990505",26136000,0.631999981403351,297.988403320312,519,100151.4328125,14.539999961853,0.00721399998292327,0.00199999995529652,0.0031599999871105,291.466967773437,286.763201904297,289.887292480469,290.751336669922,400.731481933594,272.368072509766,97.8
"1952","19990506",28308300,0,280.047998046875,532.2,101222.696875,11.0999998092651,0.00538200009614229,0.00199999995529652,0.00197999996307772,289.480548095703,285.173327636719,288.671575927734,289.367272949219,391.997674560547,265.384991455078,100.4
"1953","19990507",29865600,0,291.792407226562,535.8,101166.4078125,10.7582906723022,0.00628800000995398,0,0.000179999995452818,292.844378662109,287.647546386719,292.058435058594,292.500903320312,406.112817382813,278.693627929688,101.4
"1954","19990508",28742400,0,330.865747070313,517.4,101181.246875,20.0400001525879,0.0103220001794398,0,0.000160000000323635,297.058709716797,291.246014404297,295.976007080078,296.377941894531,429.275177001953,280.241528320313,96.6
"1955","19990509",22488300,0.25799999833107,380,380.4,101064.75,33.5599994659424,0.0143600003793836,0.170000003278255,0.160099998382793,297.869067382812,293.075311279297,296.294635009766,296.960388183594,436.3064453125,266.548645019531,69.6
"1956","19990510",22203300,1.47799995467067,392.008099365234,431,100447.040625,26.8199996948242,0.0158440001308918,0.0699999988079071,0.0683199995604809,298.962188720703,295.863714599609,298.235778808594,298.567596435547,447.062664794922,209.293927001953,75.6
"1957","19990511",8632500,0.469999992102385,380.308288574219,188.8,100867.928125,27.6208992004395,0.0126620000228286,0.16000000089407,0.160420005023479,294.283093261719,290.226159667969,292.320080566406,292.98544921875,418.957080078125,264.731265258789,34.4
"1958","19990512",28846200,0.0239999994635582,307.627233886719,529,101535.05,16.764674949646,0.00829800004139543,0,0.00167999998666346,291.225311279297,286.675164794922,290.280572509766,291.174908447266,401.700378417969,268.858508300781,98.8
"1959","19990513",28598100,0,312,528.4,101380.775,19.0997440338135,0.0086858025752008,0,0.000340000001597218,293.341967773437,287.800592041016,292.477508544922,293.247186279297,412.470849609375,271.997332763672,99
"1960","19990514",21835200,1.05199997611344,359.2140625,501.6,100949.353125,33.5882202148438,0.0130204375833273,0.0179999995976686,0.0201799998496426,295.766400146484,291.0115234375,294.946917724609,295.755584716797,424.751428222656,259.043872070312,90.6
"1961","19990515",26573100,0.187999999895692,395.4,386.6,100746.8078125,29.193920135498,0.0168419998139143,0.0479999992996454,0.0487800008617342,299.51171875,295.707995605469,298.357818603516,299.021252441406,448.394677734375,290.550830078125,70
"1962","19990516",21244500,0.053999999165535,386,486.6,100828.0796875,31.9926296234131,0.0161985063925385,0.0179999995976686,0.017380000159028,299.966119384766,296.038739013672,299.066375732422,299.739385986328,452.876098632812,279.597955322266,89
"1963","19990517",13776900,2.61999996900558,383.8,264.2,101294.559375,28.2017589569092,0.0132120002061129,0.0879999980330467,0.0885999961494235,296.189245605469,292.198345947266,293.989947509766,294.374597167969,425.699053955078,257.293130493164,48.6
"1964","19990518",30546600,0,297.8,551.2,102220.60625,10.660000038147,0.00847199996933341,0,0.000260000000707805,293.121868896484,288.272589111328,292.170068359375,293.003125,411.32646484375,280.1765625,104.6
"1965","19990519",29662500,0,316.622778320312,539.8,101834.7953125,16.2964643478394,0.00997999990358949,0,0.00104000001447275,294.737603759766,289.753833007812,293.955670166016,294.789978027344,420.879058837891,272.580853271484,101
"1966","19990520",20988000,0,354.069641113281,518,101256.4484375,30.1469871520996,0.0119460001587868,0.00799999982118607,0.0104400000171154,296.587268066406,292.431329345703,295.952166748047,296.669427490234,431.541748046875,269.01845703125,94.6
"1967","19990521",19325400,0.00399999991059303,381.627233886719,508.6,101480.1765625,32.2818477630615,0.0142740000039339,0.00799999982118607,0.00677999989129603,299.960943603516,295.487823486328,298.985986328125,301.454931640625,462.149780273438,285.225640869141,93.4
"1968","19990522",26649000,0.114000002294779,384.101336669922,516.8,101517.903125,33.4229442596436,0.0145780000835657,0.00599999986588955,0.00591999991593184,300.904138183594,296.548602294922,300.174859619141,301.0341796875,458.715551757812,265.590447998047,94.8
"1969","19990523",24890100,0.0179999999701977,393.043426513672,415.6,101452.096875,35.5199996948242,0.0138039998710155,0.0739999994635582,0.0718199995346367,301.038812255859,296.300445556641,299.131121826172,299.730352783203,455.912200927734,218.757244873047,72.8
"1970","19990524",25676400,0,337.210266113281,497.2,101773.978125,20.7800003051758,0.00962000004947186,0.0900000009685755,0.084919998049736,296.71826171875,291.163635253906,295.706616210938,296.630975341797,432.090643310547,228.102551269531,92
"1971","19990525",15918600,3.81000010073185,370,418,101332.8171875,36.4399993896484,0.0126360001042485,0.193999998643994,0.191000001877546,295.253247070313,291.460168457031,293.985070800781,294.7146484375,425.958093261719,209.246627807617,71
"1972","19990526",24021000,0.351999991387129,360.631024169922,473.2,101782.840625,30.4599998474121,0.0106979999691248,0.0699999988079071,0.0743000000715256,293.877459716797,290.864855957031,293.254425048828,294.568353271484,421.974926757813,221.122799682617,82.6
"1973","19990527",10940400,2.01599995568395,348.905133056641,470,101911.5421875,31.3200004577637,0.01090799998492,0.088000001385808,0.0862999998033047,294.036401367188,289.835498046875,293.184045410156,294.541442871094,421.034405517578,227.156643676758,86.2
"1974","19990528",13554300,0.667999988794327,361.294866943359,495,101778.4828125,31.2799999237061,0.0109551541507244,0.0280000001192093,0.0284200002846774,294.844110107422,291.122430419922,293.926477050781,295.093859863281,425.692395019531,263.677789306641,88.4
"1975","19990529",20904300,1.17799996733665,363.094866943359,507.6,101541.5359375,34.2141750335693,0.0133640000596643,0.0619999978691339,0.0600200015120208,296.678790283203,292.320532226562,295.830212402344,297.188812255859,437.5509765625,263.072314453125,92.4
"1976","19990530",27021600,0.0379999987781048,382.682733154297,518.8,101245.2421875,36.3999992370605,0.0154179999604821,0.0159999996423721,0.015439999778755,299.567309570312,295.373046875,298.925018310547,299.907312011719,451.437042236328,266.536315917969,94.6
"1977","19990531",25450800,0.00599999986588955,387.41171875,522.4,100855.90625,36.9605613708496,0.0162299999967217,0.00599999986588955,0.00690000015310943,302.260699462891,297.540087890625,301.524523925781,302.227233886719,464.992053222656,280.758587646484,95.8
"1978","19990601",27808800,0,367.203796386719,540.2,100577.303125,21.2194297790527,0.0125860000029206,0.00599999986588955,0.00506000006280374,302.391088867187,298.476263427734,301.566595458984,302.445275878906,469.099920654297,290.778167724609,101
"1979","19990602",25136400,0,384.400018310547,518.8,101186.5390625,32.5599994659424,0.0159199997782707,0.0520000010728836,0.0529399993116385,302.104187011719,297.592736816406,301.327838134766,302.421868896484,466.980072021484,248.523645019531,93.8
"1980","19990603",24870900,0.13399999588728,391.59951171875,524.8,101281.90625,37.4400001525879,0.0146930510178208,0.00399999991059303,0.00620000003837049,301.856890869141,298.082995605469,300.866485595703,301.551910400391,463.286926269531,263.056665039063,96.6
"1981","19990604",27646800,0,380.115399169922,526.2,101190.6546875,32.1200004577637,0.0144859997555614,0.00799999982118607,0.00834000033792108,301.274871826172,297.812670898437,300.359124755859,301.138122558594,462.189733886719,281.363873291016,96.8
"1982","19990605",14708400,0.488000011444092,389.553472900391,500.6,101012.1359375,36.6399993896484,0.0145819999277592,0.0539999987930059,0.0562400001566857,301.664782714844,297.975201416016,300.475915527344,301.064538574219,463.186199951172,250.411114501953,90.2
"1983","19990606",13704300,1.55600001960993,400.903826904297,335,101492.2796875,43.4450538635254,0.015313714556396,0.481999994069338,0.483360008895397,298.7751953125,295.676531982422,298.103405761719,298.463604736328,448.370001220703,189.840286254883,57.2
"1984","19990607",25177800,0.648000001907349,395.722100830078,473.8,101628.6921875,38.3765533447266,0.015404000133276,0.114000001177192,0.11594000197947,300.939709472656,297.308020019531,300.394573974609,301.374206542969,460.978100585938,228.126907348633,86
"1985","19990608",28244700,0.884000015258789,383.014135742187,529.2,101388.6796875,31.2,0.0143350513651967,0,0.000440000017988496,301.413604736328,297.372039794922,300.351342773438,301.407513427734,462.905133056641,294.704760742187,98.4
"1986","19990609",25712700,0.905999994277954,385.636602783203,513.6,101163.34375,33.5734413146973,0.0150220001116395,0.0219999998807907,0.02075999986846,300.75927734375,296.980621337891,299.742327880859,300.930902099609,460.385888671875,266.085290527344,95.4
"1987","19990610",10603500,2.3599999524653,400.032543945313,484.6,101205.228125,36.863232421875,0.0162363100796938,0.0139999996870756,0.0131600003456697,300.933245849609,296.890631103516,299.816320800781,300.972058105469,460.911218261719,282.945233154297,85.8
"1988","19990611",26109600,2.89200009591877,391.955798339844,455.2,101369.021875,32.9000003814697,0.0158000001683831,0.118000000715256,0.118419997766614,300.009649658203,295.978210449219,298.820843505859,299.994097900391,453.817114257812,205.789965820312,80.2
"1989","19990612",18170100,1.48200001716614,396.8,457.6,101587.8421875,38.908521270752,0.015302000194788,0.0400000005960464,0.0393799996934831,299.933123779297,296.927215576172,299.295391845703,300.523345947266,459.917010498047,221.549118041992,80.8
"1990","19990613",18870300,0.180000001937151,379.613122558594,489.8,101706.4984375,32.9064987182617,0.0136780003085732,0.0179999995976686,0.0213799998164177,297.819122314453,294.990740966797,297.202856445312,298.400494384766,445.345568847656,249.232601928711,88.2
"1991","19990614",28878600,0,342.287237548828,538.4,102075.9734375,22.6838432312012,0.00999600011855364,0.00399999991059303,0.00291999999899417,296.483673095703,292.488336181641,295.387493896484,296.443145751953,434.530035400391,275.815802001953,101.6
"1992","19990615",26161500,0.00199999995529652,349.273345947266,519.8,101737.9625,24.3250659942627,0.0105659998953342,0.0159999996423721,0.0142600002232939,296.299713134766,292.15048828125,295.627142333984,297.413824462891,436.088684082031,248.822900390625,96
"1993","19990616",21644700,0.0999999985098839,369.273980712891,518.8,101625.3125,33.0605590820312,0.01216000020504,0.00999999977648258,0.00769999991171062,298.677423095703,294.259686279297,297.432745361328,298.757934570312,446.989733886719,271.508206176758,96.4
"1994","19990617",22429800,0.0160000000149012,337.445532226562,518.6,102304.8359375,19.0403800964355,0.00934999994933605,0.00799999982118607,0.00699999996722909,293.072589111328,289.350543212891,292.311059570313,294.112243652344,418.063305664063,275.335260009766,94.6
"1995","19990618",23653800,0,354.214135742188,513.8,101955.2796875,36.3672317504883,0.010772000066936,0.00999999977648258,0.0095399998332141,296.368377685547,291.867736816406,295.83828125,297.021618652344,433.793176269531,264.875689697266,96.2
"1996","19990619",16104300,2.2920000731945,380.924096679688,491.8,101623.690625,39.9736953735352,0.0139759996905923,0.057999999076128,0.0562400005757809,298.738665771484,294.029620361328,297.615771484375,298.779602050781,445.363452148437,225.026675415039,88.8
"1997","19990620",8324400,1.70400000810623,393.105133056641,430.8,101677.490625,41.7664978027344,0.0157905727624893,0.14599999897182,0.143640000745654,298.756799316406,295.514660644531,298.085906982422,299.009753417969,448.567840576172,190.326165771484,77
"1998","19990621",10014000,18.3739999771118,402.420330810547,119.6,101629.3421875,49.4200004577637,0.0159426908940077,1.11999998688698,1.12182000456378,295.387127685547,294.119921875,295.349163818359,295.314947509766,428.106311035156,175.72229309082,20.4
"1999","19990622",8181300,0.522000002861023,405.625317382813,219.6,101302.04375,47.8882987976074,0.0147240571677685,0.2260000012815,0.227020001411438,295.764105224609,294.307891845703,295.419372558594,295.776538085937,431.386059570313,217.160440063477,38
"2000","19990623",17131500,0.0520000003278255,416.277899169922,453.8,100681.434375,42.4,0.018198000267148,0.0259999997913837,0.0261199998611119,301.297802734375,297.767864990234,301.0755859375,301.8115234375,463.578686523438,288.983471679688,82
"2001","19990624",23895600,0.430000007152557,407.6,496.2,101030.753125,44.2619972229004,0.0177960000932217,0.0339999996125698,0.0331800010288134,303.031549072266,298.786663818359,301.863562011719,302.800329589844,471.554754638672,251.64736328125,92.8
"2002","19990625",17458500,1.55599999427795,397.156018066406,515,100944.4578125,45.3063003540039,0.0172759998589754,0.00399999991059303,0.0033800000557676,300.688092041016,297.227044677734,300.111700439453,301.397247314453,460.957629394531,275.531225585937,95.4
"2003","19990626",29342100,0.00199999995529652,403.460070800781,518.4,100641.746875,41.8200004577637,0.0180299995467067,0,0.00134000001708046,301.786975097656,297.669769287109,301.398400878906,302.421209716797,465.566381835937,299.0728515625,96.2
"2004","19990627",26308800,0,414.6,521,100705.671875,43.3414260864258,0.0187037099152803,0,0.00058000000717584,304.136138916016,300.695361328125,303.379400634766,304.186047363281,480.393475341797,294.110528564453,96.6
"2005","19990628",23404800,0.384000000357628,434.262048339844,361.6,100649.4109375,49.1,0.0186346877366304,0.169999998062849,0.173060001246631,304.887091064453,301.525421142578,304.259936523437,304.739910888672,482.750671386719,262.707495117187,62.4
"2006","19990629",19197900,1.02399999275804,407.371905517578,423.4,101020.425,42.3381523132324,0.0156780000776052,0.0339999996125698,0.0347399996593595,299.684979248047,295.715954589844,298.80234375,300.137481689453,454.881701660156,286.832531738281,78.8
"2007","19990630",16275300,0.0840000003576279,417.062048339844,474.8,100295.696875,43.2799995422363,0.0171660002321005,0.0259999997913837,0.0258600001339801,303.468688964844,299.602911376953,302.783764648438,303.260870361328,473.391662597656,226.814970397949,87
"2008","19990701",14867400,0,402.105133056641,522.8,100492.5515625,37.7600006103516,0.0163699997588992,0,0.00116000000707572,303.853045654297,299.950946044922,303.133612060547,303.795050048828,476.029052734375,295.177270507813,97.8
"2009","19990702",28769400,0,396.610278320312,523.6,101026.5734375,33.7999992370605,0.0158080000430346,0.00199999995529652,0.00425999994622543,303.471826171875,299.802514648438,302.386700439453,303.137957763672,474.936322021484,285.548382568359,98.8
"2010","19990703",28900800,0,388.907623291016,527.4,101421.5140625,31.1608268737793,0.0145619995892048,0,0.00106000002560904,303.317602539062,299.853948974609,302.289892578125,303.007397460938,474.647540283203,299.926684570312,100
"2011","19990704",27920700,0.0199999999254942,400.906701660156,513.4,101711.9359375,39.6036613464355,0.0155600000172853,0,0.00118000000802567,303.079321289062,299.627746582031,302.103100585938,303.337384033203,476.402081298828,288.136828613281,97
"2012","19990705",28257600,0.0840000003576279,406.207983398437,514,101719.85625,46.3856346130371,0.0160420000553131,0.00399999991059303,0.00380000004079193,303.162023925781,299.38857421875,302.227044677734,303.614978027344,476.239636230469,283.111987304687,95.8
"2013","19990706",29590800,0.426000022888184,411.322216796875,517,101791.8015625,43.2329460144043,0.0158100001513958,0,0.000680000017746352,304.480822753906,300.12763671875,303.469604492188,305.588159179688,488.226501464844,284.987200927734,96.4
"2014","19990707",28821300,0.236000004410744,409.762487792969,517.4,101673.2546875,40.2799995422363,0.0157599998638034,0.00399999991059303,0.00371999996714294,304.072521972656,300.009686279297,303.362408447266,304.866033935547,484.042407226562,290.68076171875,97
"2015","19990708",28245000,0,403.803796386719,515.4,101417.9875,41.3400001525879,0.0148199999704957,0,0.000179999999818392,304.118096923828,299.954693603516,303.305505371094,304.548596191406,481.548156738281,283.181634521484,97
"2016","19990709",28164900,0,406.464251708984,515,101270.3234375,41.9,0.0151200000196695,0,0.00116000002017245,304.647265625,300.336151123047,303.499438476562,304.671783447266,482.928424072266,289.351031494141,97.2
"2017","19990710",21855300,6.66000003069639,403.2,184.2,101891.9796875,44.1126686096191,0.0133980002254248,0.334000002965331,0.333100005146116,297.14951171875,294.590911865234,296.013439941406,295.938946533203,435.286474609375,188.862881469727,33
"2018","19990711",23318100,0.0519999999552965,348.442193603516,488.8,102114.8484375,20.0446907043457,0.0114879999309778,0.0119999997317791,0.011200000133249,296.435827636719,292.279223632812,295.577880859375,297.045092773437,434.200042724609,286.593414306641,95.4
"2019","19990712",26265600,0,361.294866943359,480,102083.90625,24.3604866027832,0.0108299998566508,0.0480000000447035,0.0477600004058331,297.582000732422,293.584625244141,297.006701660156,298.450262451172,443.259252929687,240.803240966797,92.4
"2020","19990713",29006700,0,360.278338623047,527,101758.5046875,25.2600002288818,0.011638000048697,0,0.00100000000093132,299.267767333984,294.198394775391,298.530456542969,299.958819580078,450.208044433594,301.024621582031,101
"2021","19990714",28768800,0.00399999991059303,395.355798339844,518.6,101320.5140625,30.3987842559814,0.0156600002199411,0.00199999995529652,0.00327999999281019,303.154895019531,299.023907470703,302.431030273438,303.533197021484,474.936846923828,302.24580078125,98.8
"2022","19990715",28211400,0,388,519,101240.715625,32.6109718322754,0.0130839999765158,0.00199999995529652,0.00170000008074567,302.94912109375,298.962969970703,301.871551513672,302.678839111328,471.045544433594,287.099346923828,98.8
"2023","19990716",20592300,0,392.877899169922,423,101435.103125,34.7599998474121,0.0119100000709295,0.114000003412366,0.114859995990992,302.607446289063,299.082720947266,301.561322021484,302.041278076172,467.836206054688,186.837518310547,78.6
"2024","19990717",27503100,0,391.456988525391,469.8,101780.6,27.3200000762939,0.0138559998944402,0.108000000566244,0.106499999761581,303.257647705078,298.870544433594,301.823504638672,302.882312011719,473.530395507812,246.933026123047,89
"2025","19990718",26487600,0,397.218963623047,511,101850.4703125,37.2599998474121,0.014291999861598,0,0.000320000013743993,303.704010009766,299.579656982422,302.69404296875,303.936517333984,478.320922851562,289.99833984375,97
"2026","19990719",28091400,0.0220000006258488,407.609393310547,506.2,101776.359375,42.8145668029785,0.0153940001502633,0,0.000980000023264438,303.91123046875,299.996618652344,303.245703125,304.540972900391,480.894085693359,287.025799560547,95.4
"2027","19990720",27619200,0.0199999995529652,405.022393798828,506.4,101618.525,40.4799995422363,0.0148087788373232,0,0.000719999999273568,304.062243652344,299.994995117188,303.094683837891,304.37861328125,480.898962402344,287.614306640625,95.8
"2028","19990721",26955900,0.0519999980926514,405.098486328125,500,101757.015625,44.4297294616699,0.0151539999991655,0.00399999991059303,0.00245999999897322,303.331817626953,299.399450683594,302.326477050781,303.894226074219,478.616424560547,283.196118164063,94.4
"2029","19990722",25909200,0.00399999991059303,412.846887207031,479.6,101790.796875,44.8981086730957,0.0151239996775985,0.00799999982118607,0.00945999973919243,304.483905029297,300.256103515625,303.498626708984,304.823791503906,482.744073486328,282.135241699219,90.2
"2030","19990723",27900900,0,404.800506591797,504.8,101516.39375,38.1568984985352,0.0129561875015497,0,0.00014000000373926,305.912414550781,301.447515869141,304.871258544922,305.805902099609,489.634454345703,293.144982910156,95.8
"2031","19990724",28144800,0,395.827233886719,511.8,101187.8609375,29.9799999237061,0.0117884155362844,0,0.000380000000586733,306.612481689453,301.385876464844,305.193817138672,306.256591796875,492.990454101562,303.792645263672,97.8
"2032","19990725",28168200,0,398.392596435547,508,101243.075,32.8200000762939,0.0122700000181794,0,0.00022000000171829,306.578283691406,301.745928955078,305.286248779297,306.228741455078,492.418017578125,301.031469726562,97
"2033","19990726",28054500,0,397.826727294922,507.4,101285.5546875,32.3800003051758,0.0134119998663664,0,0.000540000022738241,305.925897216797,301.279992675781,304.531878662109,305.616619873047,489.340466308594,309.911248779297,96.4
"2034","19990727",28163400,0,399.555798339844,506.8,101471.421875,30.1600002288818,0.0128079999238253,0.00399999991059303,0.00342000015079975,306.190734863281,301.453552246094,304.91904296875,306.053540039063,492.158892822266,303.456146240234,96.6
"2035","19990728",26658600,0,407.4,503.4,101349.4359375,34.2600006103516,0.0136280000209808,0,0.000320000003557652,307.038153076172,302.361322021484,305.971514892578,307.100134277344,497.108721923828,304.17470703125,95.4
"2036","19990729",27624300,0,404.737097167969,503.8,101076.3546875,33.0599994659424,0.0121899999678135,0,0.000739999998768326,307.985131835938,303.163842773438,306.693145751953,307.542602539062,500.505133056641,302.105133056641,95.8
"2037","19990730",27366900,0,405.627502441406,499.6,100634.6796875,36.9087959289551,0.0120200000703335,0,0.00036000000545755,307.387121582031,302.869482421875,306.346160888672,307.082000732422,496.521166992187,300.172314453125,94.6
"2038","19990731",27724800,0,404.415985107422,499.8,100740.2578125,34.1014770507812,0.013226000033319,0,0.00105999999213964,307.104748535156,302.726593017578,305.857476806641,306.877130126953,496.880810546875,303.270404052734,95
"2039","19990801",27669600,0,412.852966308594,495,101281.1796875,38.5999992370605,0.0140819998458028,0.00599999986588955,0.00730000015464611,307.189880371094,302.762463378906,305.872265625,307.158605957031,499.026684570313,292.544781494141,93.6
"2040","19990802",25880400,0.170000004768372,416.064398193359,478.8,101719.58125,42.4999992370605,0.0151160569861531,0.0299999997019768,0.0279599996749312,305.598010253906,301.352868652344,304.652563476562,305.84755859375,490.837622070312,243.656420898437,88.6
"2041","19990803",7435800,2.98199996948242,419.696887207031,411,101806.746875,49.0799987792969,0.0176419999450445,0.21599999666214,0.214439998567104,301.833770751953,299.240344238281,301.395178222656,302.520922851562,471.224719238281,183.797418212891,72.8
"2042","19990804",17622300,0.00799999982118607,398.18212890625,482,101647.2375,44.3999992370605,0.0146579999476671,0.00999999977648258,0.0108800000918563,302.7294921875,298.495556640625,301.675646972656,303.167065429688,473.713037109375,276.684454345703,90.4
"2043","19990805",15559500,8.41400003433228,411.031024169922,60.4,101567.61875,52.7144134521484,0.0156704042106867,0.613999992609024,0.613200011849403,296.2490234375,295.560723876953,295.865350341797,295.834600830078,434.660491943359,190.879214477539,10.4
"2044","19990806",25896600,1.33999996185303,401.6,484.6,101216.0484375,42.3677680969238,0.0152780000120401,0.00199999995529652,0.00139999997481937,302.99326171875,297.995928955078,302.385772705078,303.374249267578,472.121374511719,281.441882324219,91.2
"2045","19990807",26665800,0,404.6,490,101099.7625,37.8586318969727,0.0127239998430014,0,0.00128000002587214,306.690252685547,302.387445068359,305.803991699219,306.294311523438,491.630505371094,292.585864257812,92.6
"2046","19990808",25632900,0.0680000007152557,421.2078125,479.8,101315.671875,46.0980209350586,0.0158780379220843,0,7.999999797903e-05,306.940252685547,302.666204833984,305.663391113281,307.007489013672,499.469055175781,288.984478759766,90.2
"2047","19990809",23469000,0.0620000004768372,414.755798339844,479.2,101100.590625,46.5200012207031,0.0149179998785257,0,0.000939999998081475,305.759191894531,301.152960205078,304.742333984375,306.441522216797,492.321655273438,285.071453857422,90
"2048","19990810",24341400,0,429.735241699219,453.8,100843.5328125,40.7828872680664,0.0137979997321963,0.0259999994188547,0.0269999995129183,309.536962890625,304.226837158203,307.794439697266,308.881134033203,513.4505859375,290.442321777344,84.4
"2049","19990811",26747400,0,413.338104248047,483.4,100959.0015625,36.7999992370605,0.0135120000690222,0,0.000380000003497116,308.219940185547,303.734051513672,307.145928955078,307.991748046875,502.826831054687,302.825323486328,91.2
"2050","19990812",26277300,0,407.787884521484,479.2,100811.23125,36.8020210266113,0.0127099998295307,0.0100000001490116,0.0104800002125558,308.121240234375,303.724688720703,307.117230224609,307.731420898437,501.539935302734,299.950720214844,90.8
"2051","19990813",27582000,0.0700000006705523,387.962487792969,483.8,101398.103125,29.6400001525879,0.0124259999021888,0.00399999991059303,0.00369999997783452,302.78271484375,299.410638427734,301.716961669922,302.594769287109,475.046453857422,299.313433837891,92.2
"2052","19990814",27094200,0,364.66064453125,487.4,101713.6578125,24.8400005340576,0.0109359998255968,0,0.00082000000111293,301.389910888672,296.637768554688,300.002880859375,301.380767822266,462.5779296875,300.834924316406,93.2
"2053","19990815",27258900,0,386.4,483.2,101618.79375,26.3200000762939,0.0118399998173118,0,0.000500000023748726,304.753765869141,299.438354492188,303.450323486328,304.606665039062,481.039727783203,305.987921142578,92.2
"2054","19990816",26643900,0,393.064849853516,481,101738.6359375,29.2,0.0124519998207688,0,0.000480000003881287,305.453039550781,300.463287353516,304.060205078125,305.235687255859,485.808557128906,306.835522460938,91.4
"2055","19990817",27470400,0,360.654113769531,493.8,101789.7546875,16.860000038147,0.0083839999511838,0,0.000460000001476146,305.212048339844,299.266564941406,303.465942382812,304.386846923828,481.255578613281,308.408868408203,95.4
"2056","19990818",26757600,0,384.614477539062,480.6,101454.3953125,24.4200000762939,0.0120340000838041,0,0.000780000012309756,305.386309814453,300.686236572266,304.674835205078,305.888433837891,486.761334228516,306.244152832031,91.8
"2057","19990819",24944100,0,370.203796386719,482,101606.1953125,23.8600002288818,0.00921999998390675,0,0.00034000000305241,302.900360107422,299.172113037109,301.839996337891,302.791625976562,471.465844726563,299.407592773438,92.2
"2058","19990820",27097800,0,334.286083984375,482.2,101789.7296875,13.4,0.00796800004318357,0.0159999996423721,0.0150400003418326,300.361279296875,294.73623046875,298.804504394531,300.228424072266,454.401251220703,278.988806152344,93.6
